age,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
24.0,-0.80841833,0.09225133,-0.7943562,-0.5690055,0.80702436,0.42999545,-0.50660366,0.15570666,0.28652325,0.046599966,-0.20288146,-0.1760963,0.684429,0.7709406,0.26664257,-0.22421482,0.058573917,-0.25120005,0.008452905,0.15697114,0.50151867,0.056726366,0.003958641,0.063236855,0.61520463,0.89533347,0.54847956,-0.3512017,-0.013564606,0.4513224
26.0,-0.76362246,0.030453375,-0.85575664,-0.17200878,0.110646464,0.3580934,0.040752575,0.12588109,0.45788345,1.5989324,0.53089446,-0.6207107,0.7199601,-0.11991794,-0.24881536,-0.5863821,0.68108165,0.90872127,0.8301438,0.015865361,-0.083252594,0.20969872,0.40631008,0.5113911,-0.27907825,-0.5108558,-0.34899178,-0.114952594,0.5467481,-0.016588846
82.0,0.1743877,0.059926372,1.0798837,0.5229363,0.49734193,0.38767308,-0.377628,3.4345312,0.84368217,0.4220949,0.9777258,0.21369079,-0.12405081,-1.1215506,-1.8700598,-0.27069435,-0.76598775,0.32865873,0.8212586,0.85430723,-1.6181294,-0.08291809,-0.372869,-0.071158856,0.22060274,0.9618505,-2.2469487,0.55612755,0.0068715448,-1.4364613
32.0,1.190693,-0.9431729,-1.0422316,0.1932393,1.2342654,2.0226016,-0.27822664,0.58253026,-0.1927209,1.5961571,0.14415568,-1.0197821,-1.0816416,-1.7613165,-1.3885823,0.63285595,-0.06973254,-1.0664577,-1.0314449,-0.2386301,-2.426349,0.51626486,1.2407126,1.132728,0.542062,-0.73165935,-0.1917374,-0.06671815,0.14588098,-1.1425147
58.0,0.66867864,1.675833,-0.14500211,-0.025500821,-0.8906556,-0.47366473,-1.7994477,-0.58118963,-0.18021607,-0.24181442,1.6482165,0.6185144,-0.58837557,-0.027825931,0.2875751,0.6972807,0.09098719,-0.36264104,0.43216443,-0.0985466,0.20383407,0.07653426,0.09807775,0.12965867,0.23610565,-0.46656054,-0.451326,-1.9800063,-0.65680116,-2.1593957
25.0,-0.57878447,0.22571053,-0.27553898,-0.6662826,0.50157124,0.59741724,-0.43566275,-0.42935145,0.97209346,0.37448484,0.73067385,-0.42357627,0.3938924,-0.20658585,0.09490664,0.17551169,-0.72777843,-0.77675456,0.001281918,0.0682038,0.028032979,-0.2768603,-0.058457896,-0.036336284,-0.032458533,-0.37219074,-1.1459289,-0.26341304,-0.31050125,-0.13192192
26.0,0.57213986,0.35412768,-0.5854854,-1.3585984,-1.4507396,0.10482613,-1.2770108,-0.63587296,-0.9193369,-0.5605223,0.81735605,0.7799603,0.71090245,-0.5933193,-0.49753797,-1.2961907,-0.06378866,-0.7529533,-1.0820382,0.12539016,-1.0126978,-0.43689436,-0.5635454,0.5484351,0.5070359,-1.156379,-0.5450359,0.6138339,0.14400472,-0.84957343
26.0,-0.14101087,0.15149292,-0.32743308,-0.9792534,0.31992698,1.022638,-0.52654946,0.69109446,-0.8378849,-0.5942068,-0.11967648,0.7548448,0.58702886,-0.06787824,0.015819024,1.1932724,-0.15942162,0.027159747,-0.4259862,0.6380579,0.47721875,-0.9622989,-0.001320623,0.37699845,0.040992744,-0.93907243,0.6554808,0.91098475,-0.30236658,0.96177703
67.0,-0.18242975,0.95735675,1.051317,0.98838097,-0.13153645,0.12697881,0.20219445,1.1215045,-1.0305204,0.21683583,0.61954904,0.53084666,-0.0148532,-0.24576242,-0.5876822,0.5415585,0.0024143872,-0.29174003,0.5690848,-0.5584045,-0.07572463,-0.2744212,0.26004323,0.26033846,-1.3070474,0.8371725,0.60286105,-0.90826905,-0.6791709,0.064540386
27.0,-0.37961832,-0.6371312,-0.6240146,-0.6226008,0.92717254,1.4690893,-1.0127602,-0.22618997,-0.524468,1.5303694,0.4271482,-0.9594211,0.02355882,-0.32167688,-1.0972962,-0.10151717,0.38656232,0.25349686,0.27746022,-0.581835,-0.2447219,0.8264999,0.034572247,0.25312525,0.09174638,0.11868937,-0.5225382,0.72185427,0.45355982,-0.28850058
17.0,-1.0436683,-0.24147163,-0.15120596,-0.7213206,0.20742622,-0.10642202,0.2466306,-0.62975144,0.5722318,0.07637286,0.059587374,-0.47207573,-0.09077764,-0.0714986,-0.17782782,0.44286776,0.42017174,0.059731588,0.085409254,-0.5571859,-0.43049857,-0.05547132,0.11263465,-0.31776088,0.4831227,-0.014034077,-0.04527431,0.45140365,0.11125409,0.91129404
24.0,-0.7713529,-0.55271304,-0.68304735,-1.3818457,0.719319,0.5906185,-1.1629243,-0.18200134,-0.010410333,-0.4424751,-0.39066222,0.10285833,-0.3485368,-0.4124188,-0.43281302,-0.123927616,0.19156669,-0.29079586,-0.041987903,-0.081442274,0.7787294,-0.05155835,-0.61610043,-0.18011262,0.3447117,1.3545346,0.60186255,0.1885729,-0.04440781,0.21281967
22.0,-0.49863768,0.24858588,-0.8069072,-0.9659862,0.54557884,0.051207226,-1.7973064,1.1313168,0.9177627,0.64454377,-1.2694126,-0.6721941,-0.359472,0.20283073,-1.4472164,0.31760594,-0.039787997,-0.8266201,-0.8470896,-0.26015803,-0.4525292,1.9946973,-0.8199643,-0.7047866,0.03547136,-1.277861,-0.35065752,-1.582627,-0.62354165,0.81712794
26.0,-0.5504082,0.8324565,0.04826876,1.2925323,0.20134325,-0.35615364,0.5430397,0.864311,0.42344216,-1.3397396,-0.46808383,0.016127434,-0.12891553,0.12234878,-0.9560238,-0.082376435,-0.50301737,0.4293939,-0.07696766,-0.64553434,0.10374199,-0.86884123,-0.00071078626,-0.55990815,0.2154269,-0.17736988,0.20734957,-0.00829289,-0.025845345,0.21929127
24.0,-0.5598147,-0.34590256,-1.5012281,-1.3421397,1.57314,0.74342525,-0.91485816,0.60944307,-0.26442978,-0.06283971,-0.29104143,0.17544603,-0.030671205,0.18674089,0.18432888,0.74427867,0.6203584,0.37392062,0.53885186,0.962899,1.4650264,-0.13870442,-0.27946094,0.49859926,-2.0332646,2.232572,1.2038906,-1.5961899,0.11542966,0.21661653
49.0,0.42007363,1.3720224,-1.1200209,-0.13354379,0.18592073,0.25923476,1.6699477,-0.42695013,0.45504734,0.51265943,0.98877865,-0.6053679,-0.61428076,-1.2321074,0.76949066,1.0308177,-0.822161,-1.5193977,0.22882164,-0.46479896,-0.49925745,1.4008362,0.080988005,-1.2702535,0.8706651,-1.1766057,-0.07621274,-0.7010245,1.7167909,-0.5788605
52.0,-1.0271028,0.31626573,-0.5117937,-0.20167829,0.35433793,-0.09880704,0.56996655,-0.46464953,0.3888145,1.0831188,0.34245163,-0.8989128,-0.52741945,-0.47819543,0.41487128,-0.3649422,-0.0109242555,-0.17892173,0.049225077,-0.48433396,0.043465994,0.5557179,-0.07266206,-0.68274546,0.27667665,-0.07215363,-0.19256294,-0.08774175,0.2864884,-0.21797174
43.0,-0.9319717,-0.15445267,-0.6349044,-0.52291936,1.0039886,0.37811506,0.08281593,-0.22837405,0.11303844,0.5369573,0.18592279,-1.5069934,-0.1652471,-0.66908157,0.024277028,0.45348114,0.75565386,0.12817694,0.21455625,-0.8772019,0.033199657,0.17519987,0.09397569,0.49294952,0.23133901,-0.0180783,-0.5625606,0.26537222,0.083930664,-0.35002023
28.0,-0.52197033,-0.08047545,-0.008720059,-0.6942988,-1.0453821,0.3662974,-0.2544533,-0.47347587,-0.4296275,-1.0098221,-0.6317808,0.948208,-0.26398498,-1.019916,-1.0401134,-0.06259037,1.3717824,-0.765761,-0.74842536,-0.93864876,0.24711479,-0.3902946,-0.6589064,-0.8066096,0.24411038,0.05467575,0.46631452,0.07510325,0.26362324,0.2759425
19.0,-0.4852916,0.135378,-1.402259,0.07642828,0.85002106,0.26595572,0.58517677,-0.9094763,0.14268911,1.8609089,1.7766408,-1.0648416,-0.5659558,-0.83541316,0.7187469,-1.2378296,0.12538841,-0.4342871,0.06371497,-0.14100228,-0.39773607,-0.19646339,1.117201,-2.0212476,-0.37698585,-0.302689,0.42879245,-0.13930875,-0.5955165,-0.54346263
1.0,2.7204766,-2.2741554,-0.6725336,1.728268,0.3058436,-0.11077251,2.6211538,0.1646081,0.9677256,0.5911813,1.3316247,-0.7047084,-1.4597107,0.9331293,-0.89344597,0.56228584,0.66741997,-4.0023265,-0.4520131,-2.4654257,0.09472536,-2.3121839,-1.5219437,-0.57520115,1.8303033,-0.37479052,-1.1176653,-3.6544175,1.1693941,1.3948714
30.0,-0.26981908,0.35128462,0.62480575,0.3280841,-0.018135997,0.24864681,0.18755431,-0.9360128,0.21902178,0.63386184,-0.8126021,-0.0082379365,1.144003,0.18410005,-0.37909862,0.7248417,0.34457144,0.39293668,-0.8764915,0.27195048,-1.2985299,0.23909009,0.51519454,0.035813704,-0.22953457,0.24709305,-0.1666047,0.89121485,-0.056269024,-0.23023625
31.0,1.6500497,0.20771971,1.0908815,0.8582135,-0.8042282,-0.29431102,-3.2865536,-0.660804,-0.67683095,-0.78020066,3.3411262,0.30122766,0.7027473,-0.33289912,0.15882081,0.4543804,0.8614191,-0.30850586,0.43042147,-0.87463415,-0.44723105,0.40981108,0.4105422,0.55588436,-0.3268229,0.9418128,-0.30403736,-0.9386333,0.044786103,-1.1453586
58.0,1.4407666,0.5814916,0.7029393,2.1601646,1.0705869,0.39913502,-1.5071676,0.96936816,0.17858087,1.8459693,-1.8419604,-0.33083957,1.4229852,0.7777465,0.8547259,-1.7140691,0.09444528,0.39921188,1.0044733,1.2632313,-1.5331947,-0.5023843,-0.2833456,0.340937,0.23223212,-0.83477,-0.7486977,1.9600168,-0.6882421,0.19011074
32.0,-0.5316901,0.63095516,0.34770393,-0.042777535,-0.3853603,-0.33583412,0.37277913,0.5648558,0.4379719,-0.31094715,1.373414,0.2186669,-0.9874147,0.60764104,-1.3713791,0.4978093,-0.8310015,0.771104,0.015733505,-1.1329995,-0.3189881,-0.7792177,-0.70215434,-0.29133916,-0.30549163,1.4902574,0.042379867,-0.3542959,-0.7711535,-0.13299003
20.0,-0.2047937,-0.57985824,-0.38060525,-0.5225736,1.2617272,-1.4123014,-0.8868137,-0.84024376,0.02719843,0.12662776,0.13214365,0.8382207,-1.0811129,0.79985523,0.5267903,-0.88205457,-1.1513093,0.5811731,0.33134937,0.45773444,-0.9117464,0.8993179,1.1703581,0.6498317,0.51919866,-1.182009,0.53865725,0.87231326,-0.69965065,-1.1491733
27.0,0.25023127,0.0907662,-0.3132765,1.3627884,1.8788654,1.159888,-0.18592517,-1.310012,0.2818955,-1.7477057,-1.1861424,-0.4002636,-0.6302882,-2.4469523,0.03466451,-0.21574843,-1.5524457,0.36099622,-1.0671052,0.22298412,0.6333982,0.24767385,1.8604618,1.0694398,-1.1786568,-0.37749702,0.95421004,-1.7541518,0.22575955,0.0065726684
62.0,1.011791,1.5527534,-1.8192629,0.28592336,-0.78521955,0.6579738,0.8635529,2.163856,-1.1108994,1.5834314,-0.50656825,2.234272,3.3207362,0.46531788,-2.2509491,1.1888431,0.1426891,1.1630698,2.7445376,0.49067312,-0.65906984,1.9202713,-2.2046936,4.170541,0.9327812,0.612304,2.7152588,0.028474964,1.0393816,0.07248704
56.0,-0.6971881,0.48252845,0.11657314,0.63484305,0.5530899,-0.22557282,0.9306005,0.030794723,0.5965594,0.32771763,-0.20649876,-0.09938299,-0.0118856095,0.7445643,0.28504387,0.30888385,0.035504114,0.5940981,-0.0506072,-0.10533727,-0.5413326,-0.3931252,-0.41573155,0.14110005,-0.51844275,-0.4368685,-0.03913728,0.06477631,0.45872736,-0.14746475
22.0,-0.41514084,-1.1677067,0.028053876,-1.052344,-0.40993285,0.7164173,-0.3826541,1.1608578,-1.7717502,-1.3047225,0.17628424,0.8774849,-1.0191967,-0.823931,0.23925933,-0.12958132,-0.74006516,0.6093521,-0.7761979,-0.0699311,0.64403397,0.015218979,-0.5150511,-0.7235368,-0.11299974,0.32237014,0.26144403,1.2210758,0.32988927,0.6116097
47.0,-0.7989919,0.32702994,0.5036084,-0.12020922,-0.3611209,-0.009607778,-0.5489231,-0.8635135,-0.3993934,-0.46463874,0.6432901,0.45561245,-0.16628717,0.3620522,-0.26977473,0.5197746,-0.18791327,-0.37232316,-0.5171156,-0.26066673,0.23410618,0.04860454,-0.440179,0.20500055,0.96779305,0.18948257,-0.07629614,-0.03296133,0.0036355758,-0.7170609
8.0,-0.05152238,-1.0684677,-1.6496423,0.64347625,1.288109,0.09557904,-0.117917664,0.18896578,0.106994376,0.88924474,-0.11216674,-0.48295528,0.57969147,0.8487075,1.2295048,-1.6930707,1.2568681,1.0652392,0.58025587,-0.478816,0.14667805,0.10236965,1.0750151,0.6641954,-1.5378065,0.16760394,-0.6712216,-0.00055037363,-0.25097847,-0.19427273
21.0,-0.5250515,-0.5774457,-0.16578454,-0.85087454,-0.8775355,0.302535,-0.59416205,-0.017583072,-0.55345803,0.038372748,-0.8423285,0.021189678,-0.79299474,-0.85039127,-0.0749513,0.44636476,0.6577052,1.1839225,-0.18917798,-0.56627935,-0.06994818,0.03301621,-0.57940996,0.16392572,-0.19453052,-0.022792485,-0.39194143,0.5719761,0.77099824,0.31037512
16.0,-0.34942237,-0.798192,-0.50032634,-0.5153334,0.43252254,-0.78249216,-0.6209527,-1.4915253,-1.0401689,0.5076482,-0.22963981,0.38927606,-1.5125123,-1.5247245,1.714516,1.1888164,1.6735727,0.37544617,1.1644394,2.9551234,0.8052403,1.1922767,-0.5058111,-0.7190529,-1.4476367,1.1866186,-0.7645387,0.65616286,-0.123191334,1.4388592
93.0,3.2133918,-0.23587461,-0.66964996,0.32275766,1.1577079,-2.293341,3.4224918,-0.7871392,-2.7937653,1.1510621,2.4415252,0.9705346,-2.5015342,3.552114,-0.85805875,-2.102336,-0.87882173,-0.54401034,0.08862985,0.07264882,-1.7234013,-5.3137155,1.3490816,-3.1048558,-2.1143572,0.24712114,-2.5163755,-2.4207265,-0.9646655,3.7628894
26.0,4.722749,-2.140571,1.0634226,0.85222346,3.604005,1.0185136,1.2310617,-2.2891133,5.599913,-2.446818,3.561637,0.44716796,-7.7588944,6.140135,-0.49647734,-1.8696185,0.06556422,2.26272,1.635167,0.66204417,-1.0283316,4.492638,-2.4941132,0.29612646,1.9525479,1.2293676,5.0739264,2.195639,-1.406476,4.801355
83.0,1.4904878,1.0507739,-0.7872234,1.3661801,-0.2788759,0.8432876,1.0372818,0.25656185,0.048238497,1.175654,0.05561555,2.080239,1.1829765,-0.47208962,0.071165055,-0.29629433,0.044220097,-0.629393,1.0310621,0.3529355,-1.1283951,-1.9054127,-0.13499047,-0.51149756,-1.1069787,-0.16921274,-1.0057448,-0.857452,-1.2775654,1.1001939
15.0,1.1583396,-0.4103734,-0.15395842,-1.475107,0.45210943,1.2635204,1.7814969,2.1718266,-1.1131443,-4.5789995,-0.9515661,-0.08415135,1.0692127,-1.5325099,2.8206947,0.138787,-1.0165685,0.017027412,-1.7221212,0.71982026,0.4959632,-0.15149625,2.6045265,0.7865612,-0.79861283,0.5949947,3.4812098,2.9914737,0.9748028,1.1552383
5.0,-0.17932396,-0.5937237,-0.22120732,0.5759499,0.3807552,0.16618168,0.18418384,0.31992126,0.21578068,-0.105411366,1.835411,-0.38769707,-1.1698278,-0.42977944,1.062941,-0.87136835,0.023022331,0.8738218,-0.14092296,0.20568463,-1.1382759,0.7486218,0.53407794,-1.2205039,0.92071503,-0.8904472,1.1679798,0.7998972,-0.7855444,-0.44486445
35.0,0.8884514,0.5325853,1.4364318,1.7276337,0.48041973,0.53879863,-2.1422985,0.65056664,-0.51088375,-0.20718203,1.856552,1.3516256,0.024871284,-0.36409327,1.449549,-0.35738516,-0.14320093,0.6700926,1.238574,-1.2140974,-0.35583904,-1.4241275,-1.0331303,1.0296947,1.1664208,0.103521004,0.54323673,-0.77882063,-2.4356048,-1.7815332
22.0,0.71867675,-1.577438,-0.9819587,-1.499086,-0.9147465,1.1505727,-0.94849974,-0.8401261,0.23626588,-1.008015,-1.2604125,1.6792086,2.0197713,1.5027,1.0833535,-0.9206778,-0.91488075,0.7956326,-1.6828723,-0.41877723,-0.16475925,-1.0845674,-0.383005,0.11542415,-0.082527325,2.6125617,0.50634277,1.6227987,0.43405256,0.4062508
24.0,-0.7812852,-0.16224927,0.6553371,-0.55979174,-0.77628,0.9037653,-0.20587188,0.060359646,0.052245647,0.2693268,0.24053246,-0.18795821,0.1669867,-0.93533427,-0.7392894,-0.6211018,0.046597015,-0.56295854,0.69871956,0.5360987,0.28561085,0.3484652,-0.06265389,0.07985114,0.17974769,-0.80728275,0.9076706,0.6469957,-0.06485883,0.11153642
45.0,0.27276084,0.49079844,-0.84385365,0.67107147,0.7788552,-0.23327202,-0.5845173,0.18071721,0.69012994,1.562396,-0.32714656,2.347391,0.98275286,-0.49662486,0.5255754,0.012603664,-0.98077977,-1.0577172,1.1296515,-0.4390762,-0.3910769,1.0214638,-1.1626683,0.7492653,-0.9833226,-1.3705751,-0.7046381,-0.14140236,-1.076252,-0.7638402
26.0,1.1098769,1.6302608,-0.67396533,-0.96578705,-0.6961464,-2.754769,0.38340458,-1.9619524,-0.105225004,-1.5834692,3.4246914,0.25925812,-0.4605491,1.397038,2.7638636,-0.39719042,-1.5139248,-1.147933,-0.6730367,1.2420746,0.33729237,0.05863566,-0.6758129,-0.38268736,-0.1337958,1.924028,-2.3869913,1.455743,-0.02931302,-2.3022664
44.0,-0.7558587,0.4004054,0.7612337,0.44642398,0.0059100934,0.5012135,0.6059418,0.35558614,0.7063113,0.5000274,-0.8254269,0.059258044,0.26889724,0.34999686,0.28652006,-0.11449646,0.040166542,0.23886058,0.97032833,-0.097300194,-0.40489113,0.31767812,-0.38934064,-0.029021526,-0.11420061,-0.32896534,0.19229436,0.08007973,-0.021869086,-0.11449594
54.0,-0.25771108,0.6058876,0.824196,-1.0291828,-0.09460132,0.63120157,0.29526585,0.098740175,0.3946864,-0.0019441231,0.09701708,0.6315594,0.04244142,0.1609641,1.0150759,-0.68285185,-1.1944978,-0.32487893,-0.4631037,1.084598,0.39566043,0.17470467,-0.24215671,0.36656842,-0.15613347,0.6059173,-0.9546891,-0.21709001,-0.09292942,-0.849622
55.0,-0.6593402,0.38278893,0.07117155,-0.053844474,0.034536302,0.3460574,0.39975315,0.6563701,0.6777079,0.8160344,0.48257938,-0.007877687,-0.09016868,0.17209384,0.48452294,-0.8580112,0.012483155,0.30712748,0.31901497,-0.946935,0.21656053,0.71094066,-0.0581695,0.12255215,-0.33709863,-0.25010395,0.30194628,-0.7047228,-0.03021762,-0.5249071
13.0,-0.39164075,-0.85482115,-0.43861607,1.3481599,1.1179013,-0.7992709,-0.42506954,0.021720221,-0.5682951,-0.243954,0.28899506,0.11551656,0.5252785,0.13143036,1.4131391,0.28354377,-0.021689283,1.0773013,-0.5072975,0.7590575,0.96083575,0.8070098,-0.5962814,0.023453778,0.7035508,0.0006641046,-1.7880546,-0.085821725,-0.71171844,0.81242687
79.0,0.440488,0.38491744,1.3390752,0.7116354,-0.15089375,1.0607623,0.9460243,0.04262221,-0.6153551,0.55104434,-0.85383326,0.37419134,-0.7853956,0.2405203,0.10341839,0.4324976,-0.66656685,1.2678044,-0.92457175,-0.795124,-0.8744921,-0.95065767,0.7894988,-1.2826531,0.3887364,2.282462,0.42711896,-0.5056384,0.5695921,-0.08590932
45.0,0.47328278,0.24313985,2.0783324,-1.623837,0.16347194,-1.3023834,0.12990788,-0.60411334,0.0067491503,1.1780622,-0.6981425,1.0153654,0.032309115,1.1282547,0.14562297,-0.021524847,-1.935922,-1.1752484,0.9742069,-0.3321002,-0.15843883,0.7955278,0.5061426,1.5895532,-1.3239048,0.30874777,-0.8658017,0.47464123,-1.4651339,-0.34362626
5.0,-0.8853192,-0.50646186,-0.41326678,-0.8382899,0.04690612,-0.33551285,-0.46619096,-0.7074331,0.1590988,0.23217945,-0.103640854,0.06696177,-0.13551536,-0.93137354,0.3445216,-0.5496041,0.8564519,-0.25618404,0.31474528,-0.9870672,0.38603792,0.03764774,0.05173373,0.13421333,-0.08738536,-0.6819283,-0.8126105,0.21402827,-0.16329218,0.90746236
1.0,-0.8479767,-1.3704427,-0.48283437,0.90742415,-1.1460831,-0.15451215,0.247744,0.6305577,0.2521091,0.20012783,-0.16616563,-0.7430809,-0.15625279,-0.1434685,0.34103367,0.20366536,-0.029332569,-0.2855168,0.063638836,-0.37401837,0.2525005,-0.77502376,0.18752857,0.0058757514,0.30785024,-0.06247559,0.044413682,-0.3110816,-0.025364978,-0.20270443
65.0,-0.68380064,-0.11529972,-0.40543544,1.6074592,0.6987236,-0.72802866,-0.002777021,-1.1743224,-0.32535914,-0.12030751,-0.82941335,-0.30375102,-0.056830827,-0.5028329,0.28957447,-0.31163767,0.8214165,0.13462615,1.5122135,0.57439554,0.019991418,-0.4808751,-0.04788743,-0.4177984,-1.1048381,-0.9235712,1.4464638,1.3082912,-0.5807821,-1.5722445
56.0,-0.990722,-0.24844107,-1.4630502,-0.59683496,1.0596026,-0.82720256,-0.34114552,0.30442956,-0.57836866,1.4871994,-0.7387585,-1.5684274,-0.7518575,0.99950904,-0.36828178,-1.0131583,1.9076531,0.9869003,0.16897951,-0.21989393,-0.8370794,1.056572,0.22352207,0.60155493,-1.253476,-0.4995636,-1.1048034,-0.736973,0.694151,-0.09567999
92.0,2.4136822,2.1395814,-0.6140082,1.3142138,-0.17196108,2.1282125,-1.7456818,2.705694,-0.6888636,4.4823756,-1.7294579,-0.6006253,-0.42276078,2.2019494,2.6676297,-0.5413038,1.0355904,0.49954593,-0.8590682,-1.55777,0.53857553,-0.74439305,-0.4967628,0.82949364,2.309257,0.80412704,1.1061631,-0.2876208,0.3568198,-1.2004589
26.0,0.27243394,1.175111,0.6057971,2.8655744,0.40620986,-1.7354617,-1.6972145,-2.9369018,-1.1514715,-1.6682705,-1.171365,-0.29045874,0.023481004,-0.8678566,-0.2911299,-0.416578,-0.62418264,0.22168623,0.40996328,-1.1780283,-0.9168461,0.9958765,1.5556308,0.86333567,-0.8718278,0.16098277,-2.6257107,-0.29786715,0.9122324,1.3228446
26.0,-0.83727974,0.45573574,0.24456337,-0.60834706,-0.18698756,0.22707929,-0.41835377,-0.4429045,-0.24428305,-0.75706,0.0834932,0.22193994,-0.5115832,0.29051384,-0.12754096,0.07960766,-0.32845354,-0.34907952,0.15415804,-0.07463934,-0.21487375,-0.06143379,-0.82828236,0.30538523,0.40602404,-0.08038633,-0.3062566,0.24190985,0.43826905,-0.60605407
24.0,-1.010572,-0.03260058,-0.1587598,-0.50695455,0.7826827,0.43130577,-0.17358592,0.15142795,0.4952039,0.5106662,0.038410056,-0.8529823,0.7520949,0.0088218,-0.36237034,-0.42080188,0.19460802,-0.7136179,-0.13135947,-0.73470485,0.27150732,0.2113243,0.13856003,0.6017391,0.7406644,-0.27100638,0.26762444,-0.04316576,-0.58086497,-0.26805052
6.0,1.5555255,-1.0972146,1.6857532,-0.9544393,-1.9478914,0.6008962,0.049940623,-0.17729263,0.9159547,-0.5415038,0.35371035,-0.3519361,1.7676316,-2.2082512,-0.6084247,0.042331386,0.124298185,0.44744,-1.2278472,1.5267813,-1.5187806,-0.38211912,1.4130392,1.0659206,0.055156,0.41459286,-0.26442713,0.90279675,0.68032783,0.2649361
24.0,-0.8107789,0.4372386,-0.13611281,-0.13749541,-0.100878485,-0.74630934,-0.24129422,-0.9932204,-0.007067626,-0.64040476,0.24434426,0.009221184,0.12578735,-0.12835877,-0.016562983,0.084351905,-0.27846694,-0.5947437,-0.6625221,-0.43719193,-0.26719537,0.26945665,0.3995577,0.55917454,0.5770778,0.48191437,-0.8926985,0.18423145,-0.72921777,-0.20915939
25.0,-0.31908324,-1.4497734,-0.7602498,-1.2070241,0.89481664,0.59829444,-0.6523796,-0.6334882,-0.5826479,1.7725118,0.7705993,-0.5607037,-0.56500596,-1.6429935,-0.52396834,-0.5930601,0.22534582,-0.036064986,-1.1389805,-0.28569353,-0.25814787,-0.18780532,-0.6660938,0.25975886,0.39183614,-0.5040819,-1.0193543,0.39946797,0.26122236,0.607461
36.0,-0.36288327,0.21868578,1.2843711,-0.13159126,-1.6149735,-0.023934057,-0.23016787,-0.052488092,-0.17481233,-0.9049391,0.3299537,0.0684561,-0.01510237,-0.5656087,-0.54749954,-0.21462187,0.07442402,0.010612887,0.79856753,0.4395733,-0.011517237,0.04320256,0.21043429,1.2389876,0.8511373,0.34395662,-0.31669524,0.20131497,0.30462763,0.21089093
33.0,-0.7475348,0.9201393,-0.4604188,0.57200474,0.34172252,-0.12835982,0.12670548,-0.33760875,1.0916641,-0.023058932,-0.39944854,-0.48894402,0.51536644,0.70791787,-0.6007461,0.65131414,-0.18457735,-0.31930706,0.24130505,-0.2113866,0.15815988,-0.14164232,0.07521858,-0.86713856,0.15358521,-0.5078535,0.031561,-0.29535174,0.20125477,-0.579893
80.0,6.006638,-3.2359664,6.08006,-7.7442217,1.2635636,-10.233967,3.2025154,-1.061668,2.110909,-0.48212165,-7.422684,-3.3614874,4.4186125,1.2750285,-10.427671,3.6904683,9.842645,10.646592,2.285033,-13.223947,26.768164,3.770659,12.707284,-15.354612,3.597442,-2.910002,0.6084805,-10.509246,5.098983,-0.44498757
28.0,-0.88046867,0.4289825,0.37044913,-0.16068824,-0.078010246,0.22570418,-0.01531782,0.3452438,0.9891836,0.01953684,-0.2340824,0.16979884,-0.15104388,0.2037762,-0.23200548,-0.19663273,-0.34407613,-0.45397842,0.9323974,-0.4176803,-0.076688156,-0.024495503,-0.32720202,-0.21708468,-0.21141787,-0.24510667,-0.3286087,-0.377631,0.011487489,0.31504622
